timestamp,Building A,Building B,Building C,Building G,Building R,Building YG,
2018-08-10T07:00:00,NULL,52.70766607,NULL,13.02606189,38.03463494,0.007027361,
2018-08-10T08:00:00,NULL,42.4913416,NULL,27.2470078,40.81841471,0.003089896,
2018-08-10T09:00:00,NULL,48.84265233,NULL,25.26069788,47.93909067,0.002841471,
2018-08-10T10:00:00,NULL,96.44485745,NULL,38.83772263,101.7410981,0.007865834,
2018-08-10T11:00:00,NULL,81.89259248,NULL,40.64938659,123.6018926,0.008861083,
2018-08-10T12:00:00,NULL,47.93900435,NULL,31.13792893,81.6389693,0.008763626,
2018-08-10T13:00:00,NULL,44.30715064,NULL,27.98921164,87.86682459,0.008621431,
2018-08-10T14:00:00,NULL,59.54515394,NULL,32.59947069,130.0061553,0.008487032,
2018-08-10T15:00:00,NULL,73.48825502,NULL,35.43227531,143.9781107,0.008672451,
2018-08-10T16:00:00,NULL,58.82311651,NULL,24.15240738,111.2848593,0.00647285,
2018-08-10T17:00:00,NULL,46.53776952,NULL,22.2554702,82.82806592,0.006093059,
2018-08-10T18:00:00,NULL,33.56956132,NULL,25.13720318,57.83423848,0.008335502,
2018-08-10T19:00:00,NULL,21.20512123,NULL,2.121045162,40.50565943,0.008859043,
2018-08-10T20:00:00,NULL,17.8060482,NULL,2.099237757,25.6939728,0.008784392,
2018-08-10T21:00:00,NULL,14.51786196,NULL,3.259314232,12.15500751,0.008543131,
2018-08-10T22:00:00,NULL,10.71715954,NULL,2.350004017,6.924667988,0.007780269,
2018-08-10T23:00:00,NULL,10.16743826,NULL,2.44190041,4.152368821,0.007596926,
2018-08-11T00:00:00,NULL,7.826755134,NULL,2.601599648,5.487727764,0.005377806,
2018-08-11T01:00:00,NULL,7.403889816,NULL,1.878403551,3.448919129,0.005076057,
2018-08-11T02:00:00,NULL,9.713161289,NULL,2.312030062,3.857965811,0.00684431,
2018-08-11T03:00:00,NULL,10.27335509,NULL,2.413759537,3.985458907,0.007112051,
2018-08-11T04:00:00,NULL,10.08191103,NULL,2.388450556,3.986561925,0.007098278,
2018-08-11T05:00:00,NULL,8.455504353,NULL,2.374999933,4.00284626,0.007065058,
2018-08-11T06:00:00,NULL,5.296597882,NULL,1.591305638,3.19830776,0.003472499,
2018-08-11T07:00:00,NULL,5.194580752,NULL,1.484781942,3.141691421,0.00278344,
2018-08-11T08:00:00,NULL,7.232216413,NULL,2.15805099,5.642782944,0.006402395,
2018-08-11T09:00:00,NULL,15.75076701,NULL,2.384616976,6.000400306,0.007002687,
2018-08-11T10:00:00,NULL,10.23490661,NULL,2.066968631,5.317760534,0.007116257,
2018-08-11T11:00:00,NULL,15.14346967,NULL,2.182252543,5.527347759,0.007272797,
2018-08-11T12:00:00,NULL,15.18637061,NULL,4.559611421,14.77692441,0.007214397,
2018-08-11T13:00:00,NULL,12.87441263,NULL,8.391937646,28.19214628,0.007151594,
